SUPPLIER_NAME,BUSINESS_PARTNER_ID,MATERIAL_GROUP,DATA_VERSION
Juniper Logistics Partners 005,BP-001037,RC1304,synthetic-2026-04-01
Crest Industrial Partners 016,BP-001837,RC1304,synthetic-2026-04-01
Beacon Network Partners 014,BP-000636,RC1304,synthetic-2026-04-01
Ion Fabrication Partners 011,BP-000027,RC1304,synthetic-2026-04-01
Keystone Fabrication Partners 009,BP-000573,RC1304,synthetic-2026-04-01
Harbor Facilities Partners 008,BP-002017,RC1304,synthetic-2026-04-01
Forge Fabrication Partners 015,BP-001855,RC1304,synthetic-2026-04-01
Crest Network Partners 017,BP-000226,RC1304,synthetic-2026-04-01
Crest Materials Partners 004,BP-001953,RC1304,synthetic-2026-04-01
Harbor Materials Partners 004,BP-000804,RC1304,synthetic-2026-04-01
Juniper Fabrication Partners 013,BP-001019,RC1304,synthetic-2026-04-01
Crest Materials Partners 012,BP-000254,RC1304,synthetic-2026-04-01
Ion Facilities Partners 003,BP-001700,RC1304,synthetic-2026-04-01
Delta Energy Partners 005,BP-001828,RC1304,synthetic-2026-04-01
Juniper Systems Partners 008,BP-000585,RC1304,synthetic-2026-04-01
Element Systems Partners 003,BP-001009,RC1304,synthetic-2026-04-01
Granite Digital Partners 006,BP-001892,RC1304,synthetic-2026-04-01
Beacon Materials Partners 003,BP-000738,RC1304,synthetic-2026-04-01
Element Advisory Partners 004,BP-001139,RC1304,synthetic-2026-04-01
Ion Logistics Partners 008,BP-001652,RC1304,synthetic-2026-04-01
Granite Fabrication Partners 013,BP-000046,RC1304,synthetic-2026-04-01
Granite Industrial Partners 014,BP-000416,RC1304,synthetic-2026-04-01
Lumen Materials Partners 017,BP-001036,RC1304,synthetic-2026-04-01
Beacon Fabrication Partners 009,BP-000845,RC1304,synthetic-2026-04-01
Crest Facilities Partners 002,BP-001704,RC1304,synthetic-2026-04-01
Element Energy Partners 007,BP-000349,RC1304,synthetic-2026-04-01
Atlas Fabrication Partners 015,BP-000404,RC1304,synthetic-2026-04-01
Harbor Network Partners 007,BP-000588,RC1001,synthetic-2026-04-01
Juniper Facilities Partners 017,BP-002093,RC1004,synthetic-2026-04-01
Element Industrial Partners 012,BP-001805,RC1001,synthetic-2026-04-01
Keystone Industrial Partners 012,BP-001100,RC1003,synthetic-2026-04-01
Harbor Energy Partners 007,BP-001806,RC1002,synthetic-2026-04-01
Crest Materials Partners 004,BP-001953,RC1003,synthetic-2026-04-01
Delta Industrial Partners 004,BP-001722,RC1003,synthetic-2026-04-01
Forge Industrial Partners 012,BP-000093,RC1304,synthetic-2026-04-01
Beacon Industrial Partners 012,BP-002102,RC1304,synthetic-2026-04-01
Delta Energy Partners 013,BP-001969,RC1003,synthetic-2026-04-01
Forge Logistics Partners 009,BP-000314,RC1001,synthetic-2026-04-01
Juniper Materials Partners 014,BP-001332,RC1004,synthetic-2026-04-01
Keystone Facilities Partners 008,BP-001223,RC1004,synthetic-2026-04-01
Juniper Network Partners 004,BP-000180,RC1001,synthetic-2026-04-01
Harbor Network Partners 010,BP-000373,RC1304,synthetic-2026-04-01
Element Network Partners 011,BP-000870,RC1004,synthetic-2026-04-01
Juniper Logistics Partners 015,BP-001301,RC1001,synthetic-2026-04-01
Ion Energy Partners 007,BP-001026,RC1003,synthetic-2026-04-01
Forge Industrial Partners 008,BP-000473,RC1304,synthetic-2026-04-01
Forge Systems Partners 014,BP-001505,RC1001,synthetic-2026-04-01
Granite Network Partners 016,BP-002012,RC1003,synthetic-2026-04-01
Beacon Network Partners 007,BP-002031,RC1208,synthetic-2026-04-01
Granite Facilities Partners 002,BP-000633,RC1208,synthetic-2026-04-01
Lumen Systems Partners 011,BP-000001,RC1208,synthetic-2026-04-01
Delta Facilities Partners 007,BP-001358,RC1205,synthetic-2026-04-01
Juniper Advisory Partners 011,BP-001683,RC1205,synthetic-2026-04-01
Granite Fabrication Partners 010,BP-001515,RC1205,synthetic-2026-04-01
Element Materials Partners 005,BP-000322,RC1304,synthetic-2026-04-01
Crest Fabrication Partners 005,BP-000489,RC1304,synthetic-2026-04-01
Keystone Fabrication Partners 007,BP-000345,RC1304,synthetic-2026-04-01
Atlas Advisory Partners 010,BP-000424,RC1304,synthetic-2026-04-01
Element Digital Partners 007,BP-000523,RC1304,synthetic-2026-04-01
Harbor Energy Partners 012,BP-001854,RC1304,synthetic-2026-04-01
Harbor Fabrication Partners 010,BP-000299,RC1304,synthetic-2026-04-01
Juniper Facilities Partners 015,BP-001226,RC1304,synthetic-2026-04-01
Granite Systems Partners 007,BP-000572,RC1304,synthetic-2026-04-01
Lumen Network Partners 014,BP-000400,RC1304,synthetic-2026-04-01
Atlas Materials Partners 002,BP-001115,RC1304,synthetic-2026-04-01
Crest Advisory Partners 001,BP-000045,RC1304,synthetic-2026-04-01
Granite Industrial Partners 012,BP-000358,RC1304,synthetic-2026-04-01
Harbor Industrial Partners 002,BP-001210,RC1304,synthetic-2026-04-01
Juniper Advisory Partners 001,BP-000710,RC1304,synthetic-2026-04-01
Harbor Facilities Partners 009,BP-000493,RC1304,synthetic-2026-04-01
Keystone Logistics Partners 017,BP-001685,RC1304,synthetic-2026-04-01
Ion Logistics Partners 008,BP-001652,RC1304,synthetic-2026-04-01
Lumen Logistics Partners 005,BP-000754,RC1304,synthetic-2026-04-01
Crest Industrial Partners 012,BP-000383,RC1304,synthetic-2026-04-01
Lumen Industrial Partners 004,BP-000369,RC1304,synthetic-2026-04-01
Beacon Energy Partners 006,BP-001083,RC1304,synthetic-2026-04-01
Ion Network Partners 007,BP-000020,RC1304,synthetic-2026-04-01
Delta Systems Partners 014,BP-002062,RC1304,synthetic-2026-04-01
Forge Facilities Partners 014,BP-000016,RC1304,synthetic-2026-04-01
Juniper Fabrication Partners 012,BP-001577,RC1304,synthetic-2026-04-01
Harbor Network Partners 010,BP-000373,RC1304,synthetic-2026-04-01
Crest Energy Partners 008,BP-001337,RC1304,synthetic-2026-04-01
Harbor Industrial Partners 012,BP-000398,RC1304,synthetic-2026-04-01
Atlas Logistics Partners 015,BP-000397,RC1304,synthetic-2026-04-01
Element Industrial Partners 002,BP-000428,RC1304,synthetic-2026-04-01
Juniper Materials Partners 003,BP-000346,RC1304,synthetic-2026-04-01
Granite Systems Partners 004,BP-000370,RC1304,synthetic-2026-04-01
Lumen Advisory Partners 003,BP-000821,RC1304,synthetic-2026-04-01
Juniper Systems Partners 011,BP-001472,RC1304,synthetic-2026-04-01
Granite Advisory Partners 012,BP-002077,RC1002,synthetic-2026-04-01
Beacon Industrial Partners 009,BP-000958,RC1002,synthetic-2026-04-01
Atlas Industrial Partners 011,BP-000952,RC1304,synthetic-2026-04-01
Atlas Advisory Partners 015,BP-001420,RC1304,synthetic-2026-04-01
Juniper Industrial Partners 001,BP-001437,RC1304,synthetic-2026-04-01
Juniper Digital Partners 001,BP-001585,RC1304,synthetic-2026-04-01
Crest Fabrication Partners 011,BP-000732,RC1304,synthetic-2026-04-01
Ion Fabrication Partners 014,BP-000816,RC1305,synthetic-2026-04-01
Keystone Fabrication Partners 010,BP-001103,RC1304,synthetic-2026-04-01
Lumen Fabrication Partners 012,BP-000136,RC1304,synthetic-2026-04-01
Juniper Energy Partners 007,BP-000371,RC1304,synthetic-2026-04-01
Forge Network Partners 011,BP-000377,RC1304,synthetic-2026-04-01
Crest Materials Partners 012,BP-000254,RC1305,synthetic-2026-04-01
Keystone Materials Partners 003,BP-000340,RC1304,synthetic-2026-04-01
Keystone Fabrication Partners 011,BP-000761,RC1304,synthetic-2026-04-01
Lumen Network Partners 007,BP-000268,RC1304,synthetic-2026-04-01
Harbor Materials Partners 012,BP-000239,RC1304,synthetic-2026-04-01
Atlas Materials Partners 003,BP-000560,RC1305,synthetic-2026-04-01
Ion Industrial Partners 001,BP-001135,RC1305,synthetic-2026-04-01
Atlas Network Partners 006,BP-001449,RC1304,synthetic-2026-04-01
Ion Systems Partners 006,BP-001804,RC1304,synthetic-2026-04-01
Granite Energy Partners 001,BP-000962,RC1304,synthetic-2026-04-01
Beacon Fabrication Partners 011,BP-001082,RC1304,synthetic-2026-04-01
Crest Digital Partners 017,BP-000864,RC1304,synthetic-2026-04-01
Beacon Systems Partners 012,BP-000365,RC1304,synthetic-2026-04-01
Delta Advisory Partners 016,BP-000283,RC1304,synthetic-2026-04-01
Forge Fabrication Partners 002,BP-000386,RC1304,synthetic-2026-04-01
Keystone Fabrication Partners 002,BP-001886,RC1304,synthetic-2026-04-01
Beacon Industrial Partners 012,BP-002102,RC1305,synthetic-2026-04-01
Harbor Energy Partners 004,BP-001292,RC1304,synthetic-2026-04-01
Granite Energy Partners 001,BP-000962,RC1304,synthetic-2026-04-01
Crest Facilities Partners 012,BP-001102,RC1304,synthetic-2026-04-01
Crest Systems Partners 004,BP-001475,RC1304,synthetic-2026-04-01
Delta Materials Partners 008,BP-001784,RC1304,synthetic-2026-04-01
Lumen Materials Partners 016,BP-002013,RC1304,synthetic-2026-04-01
Crest Digital Partners 010,BP-000807,RC1304,synthetic-2026-04-01
Atlas Materials Partners 011,BP-000794,RC1304,synthetic-2026-04-01
Beacon Energy Partners 004,BP-000183,RC1304,synthetic-2026-04-01
Keystone Fabrication Partners 003,BP-001734,RC1304,synthetic-2026-04-01
Forge Energy Partners 008,BP-001750,RC1304,synthetic-2026-04-01
Ion Systems Partners 014,BP-001862,RC1304,synthetic-2026-04-01
Keystone Industrial Partners 011,BP-001125,RC1304,synthetic-2026-04-01
Lumen Systems Partners 001,BP-001248,RC1304,synthetic-2026-04-01
Granite Facilities Partners 017,BP-001814,RC1304,synthetic-2026-04-01
Beacon Facilities Partners 003,BP-002059,RC1304,synthetic-2026-04-01
Harbor Facilities Partners 005,BP-001397,RC1304,synthetic-2026-04-01
Keystone Energy Partners 008,BP-000174,RC1304,synthetic-2026-04-01
Atlas Systems Partners 009,BP-000888,RC1304,synthetic-2026-04-01
Ion Industrial Partners 017,BP-000892,RC1304,synthetic-2026-04-01
Harbor Network Partners 005,BP-000752,RC1304,synthetic-2026-04-01
Granite Materials Partners 014,BP-000051,RC1305,synthetic-2026-04-01
Delta Fabrication Partners 014,BP-001642,RC1304,synthetic-2026-04-01
Delta Fabrication Partners 002,BP-000502,RC1212,synthetic-2026-04-01
Crest Facilities Partners 005,BP-001544,RC1212,synthetic-2026-04-01
Element Logistics Partners 006,BP-001545,RC1212,synthetic-2026-04-01
Forge Materials Partners 007,BP-000448,RC1212,synthetic-2026-04-01
Crest Materials Partners 004,BP-001953,RC1212,synthetic-2026-04-01
Granite Network Partners 016,BP-002012,RC1212,synthetic-2026-04-01
Granite Facilities Partners 004,BP-001295,RC1212,synthetic-2026-04-01
Ion Logistics Partners 015,BP-001518,RC1212,synthetic-2026-04-01
Ion Facilities Partners 004,BP-001537,RC1212,synthetic-2026-04-01
Element Industrial Partners 008,BP-001751,RC1212,synthetic-2026-04-01
Atlas Facilities Partners 017,BP-000536,RC1212,synthetic-2026-04-01
Element Digital Partners 010,BP-001357,RC1212,synthetic-2026-04-01
Keystone Digital Partners 017,BP-001733,RC1212,synthetic-2026-04-01
Harbor Network Partners 001,BP-001413,RC1105,synthetic-2026-04-01
Granite Systems Partners 007,BP-000572,RC1105,synthetic-2026-04-01
Granite Fabrication Partners 009,BP-000956,RC1105,synthetic-2026-04-01
Atlas Network Partners 001,BP-002004,RC1105,synthetic-2026-04-01
Granite Digital Partners 015,BP-000623,RC1105,synthetic-2026-04-01
Lumen Logistics Partners 017,BP-000393,RC1105,synthetic-2026-04-01
Forge Advisory Partners 013,BP-000181,RC1105,synthetic-2026-04-01
Ion Materials Partners 014,BP-001412,RC1105,synthetic-2026-04-01
Forge Fabrication Partners 015,BP-001855,RC1105,synthetic-2026-04-01
Juniper Digital Partners 017,BP-000003,RC1105,synthetic-2026-04-01
Granite Systems Partners 003,BP-000320,RC1105,synthetic-2026-04-01
Juniper Network Partners 012,BP-000381,RC1105,synthetic-2026-04-01
Crest Logistics Partners 014,BP-001073,RC1105,synthetic-2026-04-01
Atlas Digital Partners 012,BP-001134,RC1105,synthetic-2026-04-01
Granite Digital Partners 015,BP-000623,RC1105,synthetic-2026-04-01
Granite Digital Partners 013,BP-001107,RC1105,synthetic-2026-04-01
Forge Energy Partners 014,BP-001322,RC1105,synthetic-2026-04-01
Atlas Systems Partners 010,BP-001530,RC1105,synthetic-2026-04-01
Keystone Energy Partners 008,BP-000174,RC1105,synthetic-2026-04-01
Forge Network Partners 003,BP-001442,RC1105,synthetic-2026-04-01
Lumen Industrial Partners 011,BP-000372,RC1105,synthetic-2026-04-01
Lumen Facilities Partners 013,BP-000932,RC1105,synthetic-2026-04-01
Element Industrial Partners 007,BP-000363,RC1105,synthetic-2026-04-01
Beacon Facilities Partners 013,BP-000343,RC1105,synthetic-2026-04-01
Juniper Fabrication Partners 014,BP-000965,RC1105,synthetic-2026-04-01
Juniper Industrial Partners 017,BP-000348,RC1105,synthetic-2026-04-01
Granite Facilities Partners 017,BP-001814,RC1105,synthetic-2026-04-01
Beacon Logistics Partners 003,BP-000799,RC1105,synthetic-2026-04-01
Harbor Facilities Partners 013,BP-000094,RC1105,synthetic-2026-04-01
Harbor Facilities Partners 016,BP-000228,RC1105,synthetic-2026-04-01
Beacon Facilities Partners 006,BP-000092,RC1105,synthetic-2026-04-01
Atlas Materials Partners 008,BP-001446,RC1105,synthetic-2026-04-01
Lumen Advisory Partners 004,BP-001323,RC1209,synthetic-2026-04-01
Delta Energy Partners 013,BP-001969,RC1209,synthetic-2026-04-01
Beacon Materials Partners 014,BP-001705,RC1209,synthetic-2026-04-01
Forge Materials Partners 005,BP-000313,RC1209,synthetic-2026-04-01
Ion Materials Partners 007,BP-001183,RC1209,synthetic-2026-04-01
Atlas Industrial Partners 006,BP-000936,RC1209,synthetic-2026-04-01
Keystone Materials Partners 014,BP-000199,RC1209,synthetic-2026-04-01
Juniper Materials Partners 014,BP-001332,RC1209,synthetic-2026-04-01
Element Network Partners 009,BP-001370,RC1209,synthetic-2026-04-01
Granite Systems Partners 001,BP-000100,RC1209,synthetic-2026-04-01
Ion Advisory Partners 014,BP-001731,RC1209,synthetic-2026-04-01
Lumen Fabrication Partners 012,BP-000136,RC1209,synthetic-2026-04-01
Crest Energy Partners 008,BP-001337,RC1209,synthetic-2026-04-01
Keystone Logistics Partners 017,BP-001685,RC1209,synthetic-2026-04-01
Juniper Industrial Partners 010,BP-001852,RC1209,synthetic-2026-04-01
Element Network Partners 015,BP-000795,RC1209,synthetic-2026-04-01
Element Industrial Partners 006,BP-001465,RC1209,synthetic-2026-04-01
Delta Facilities Partners 010,BP-001995,RC1209,synthetic-2026-04-01
Delta Energy Partners 009,BP-001456,RC1209,synthetic-2026-04-01
Granite Facilities Partners 009,BP-001194,RC1209,synthetic-2026-04-01
Forge Facilities Partners 008,BP-000842,RC1209,synthetic-2026-04-01
Forge Digital Partners 007,BP-001047,RC1209,synthetic-2026-04-01
Ion Logistics Partners 002,BP-002055,RC1401,synthetic-2026-04-01
Crest Network Partners 004,BP-000515,RC1401,synthetic-2026-04-01
Ion Logistics Partners 002,BP-002055,RC1401,synthetic-2026-04-01
Delta Fabrication Partners 004,BP-000419,RC1401,synthetic-2026-04-01
Juniper Fabrication Partners 004,BP-000104,RC1401,synthetic-2026-04-01
Juniper Advisory Partners 012,BP-001864,RC1401,synthetic-2026-04-01
Delta Logistics Partners 007,BP-001222,RC1401,synthetic-2026-04-01
Harbor Advisory Partners 012,BP-000545,RC1401,synthetic-2026-04-01
Beacon Logistics Partners 010,BP-000036,RC1401,synthetic-2026-04-01
Lumen Network Partners 004,BP-000808,RC1401,synthetic-2026-04-01
Beacon Logistics Partners 010,BP-000036,RC1401,synthetic-2026-04-01
Element Energy Partners 011,BP-000514,RC1401,synthetic-2026-04-01
Juniper Advisory Partners 006,BP-000047,RC1401,synthetic-2026-04-01
Ion Network Partners 004,BP-001923,RC1401,synthetic-2026-04-01
Atlas Fabrication Partners 009,BP-001963,RC1401,synthetic-2026-04-01
Atlas Materials Partners 016,BP-000014,RC1401,synthetic-2026-04-01
Atlas Facilities Partners 014,BP-002092,RC1401,synthetic-2026-04-01
Juniper Advisory Partners 012,BP-001864,RC1401,synthetic-2026-04-01
Lumen Systems Partners 011,BP-000001,RC1401,synthetic-2026-04-01
Ion Advisory Partners 004,BP-000615,RC1401,synthetic-2026-04-01
Ion Systems Partners 005,BP-001920,RC1401,synthetic-2026-04-01
Beacon Network Partners 004,BP-001921,RC1401,synthetic-2026-04-01
Harbor Network Partners 006,BP-000930,RC1401,synthetic-2026-04-01
Forge Digital Partners 001,BP-000435,RC1401,synthetic-2026-04-01
Crest Systems Partners 011,BP-001988,RC1401,synthetic-2026-04-01
Atlas Network Partners 016,BP-001984,RC1401,synthetic-2026-04-01
Harbor Industrial Partners 010,BP-000140,RC1401,synthetic-2026-04-01
Harbor Network Partners 004,BP-002074,RC1401,synthetic-2026-04-01
Atlas Materials Partners 005,BP-000418,RC1401,synthetic-2026-04-01
Delta Logistics Partners 007,BP-001222,RC1401,synthetic-2026-04-01
Delta Facilities Partners 011,BP-000050,RC1401,synthetic-2026-04-01
Delta Fabrication Partners 017,BP-000290,RC1401,synthetic-2026-04-01
Atlas Fabrication Partners 009,BP-001963,RC1401,synthetic-2026-04-01
Ion Advisory Partners 004,BP-000615,RC1401,synthetic-2026-04-01
Lumen Systems Partners 003,BP-001961,RC1401,synthetic-2026-04-01
Ion Advisory Partners 002,BP-000992,RC1401,synthetic-2026-04-01
Harbor Facilities Partners 011,BP-001875,RC1401,synthetic-2026-04-01
Atlas Materials Partners 016,BP-000014,RC1401,synthetic-2026-04-01
Harbor Advisory Partners 004,BP-001068,RC1401,synthetic-2026-04-01
Atlas Facilities Partners 002,BP-000223,RC1401,synthetic-2026-04-01
Harbor Advisory Partners 012,BP-000545,RC1401,synthetic-2026-04-01
Keystone Energy Partners 014,BP-001860,RC1401,synthetic-2026-04-01
Delta Facilities Partners 011,BP-000050,RC1401,synthetic-2026-04-01
Crest Network Partners 004,BP-000077,RC1401,synthetic-2026-04-01
Element Advisory Partners 007,BP-000007,RC1401,synthetic-2026-04-01
Beacon Materials Partners 006,BP-000577,RC1401,synthetic-2026-04-01
Harbor Advisory Partners 012,BP-000545,RC1401,synthetic-2026-04-01
Ion Logistics Partners 007,BP-002076,RC1401,synthetic-2026-04-01
Atlas Logistics Partners 004,BP-000853,RC1401,synthetic-2026-04-01
Keystone Advisory Partners 006,BP-000037,RC1401,synthetic-2026-04-01
Lumen Systems Partners 011,BP-000001,RC1401,synthetic-2026-04-01
Forge Fabrication Partners 016,BP-001716,RC1401,synthetic-2026-04-01
Crest Network Partners 004,BP-000077,RC1401,synthetic-2026-04-01
Crest Facilities Partners 014,BP-000749,RC1401,synthetic-2026-04-01
Crest Network Partners 004,BP-002084,RC1401,synthetic-2026-04-01
Crest Network Partners 004,BP-000515,RC1401,synthetic-2026-04-01
Keystone Energy Partners 014,BP-000126,RC1401,synthetic-2026-04-01
Beacon Network Partners 004,BP-001921,RC1401,synthetic-2026-04-01
Element Energy Partners 011,BP-000514,RC1401,synthetic-2026-04-01
Atlas Logistics Partners 014,BP-001998,RC1401,synthetic-2026-04-01
Lumen Fabrication Partners 008,BP-002095,RC1401,synthetic-2026-04-01
Ion Fabrication Partners 004,BP-001004,RC1401,synthetic-2026-04-01
Crest Materials Partners 009,BP-001622,RC1401,synthetic-2026-04-01
Atlas Network Partners 012,BP-000434,RC1401,synthetic-2026-04-01
Juniper Advisory Partners 012,BP-000546,RC1401,synthetic-2026-04-01
Beacon Logistics Partners 010,BP-000036,RC1401,synthetic-2026-04-01
Keystone Materials Partners 016,BP-000531,RC1401,synthetic-2026-04-01
Element Energy Partners 003,BP-001010,RC1401,synthetic-2026-04-01
Keystone Fabrication Partners 004,BP-000883,RC1401,synthetic-2026-04-01
Crest Logistics Partners 006,BP-001552,RC1401,synthetic-2026-04-01
Element Materials Partners 016,BP-000731,RC1401,synthetic-2026-04-01
Forge Fabrication Partners 004,BP-000064,RC1401,synthetic-2026-04-01
Crest Network Partners 004,BP-000205,RC1401,synthetic-2026-04-01
Harbor Systems Partners 001,BP-001126,RC1401,synthetic-2026-04-01
